from,to,timestamp,value
u_A3G7QA7QHNAXMB,i_B0012RXW1O,1361577600,5.0
u_A3D30JOHT3XG06,i_B001BBSK5Y,1361577600,5.0
u_A2O952LCMLPDX8,i_B006H2ZASC,1361577600,5.0
u_ASLVBGA9Z1Y63,i_B000142FVW,1361577600,4.0
u_A3M6VBOW521N1L,i_B006YUOHXQ,1361577600,5.0
u_A1QSLTJVVBV4VA,i_B000P1S0NI,1361577600,5.0
u_A2EE8YF1RTKXVY,i_B004A7OVBI,1361577600,3.0
u_A2UM324B00HBC8,i_B00AE07GX0,1361577600,4.0
u_A6XVHP7FVR3DH,i_B002UL10M4,1361577600,5.0
u_AGEKVD8JPZQMT,i_B00A0IWT9C,1361577600,1.0
u_A1QODBWBN5U9YE,i_B000A0ADT8,1361577600,5.0
u_A6XVHP7FVR3DH,i_B002UL53FO,1361577600,5.0
u_A3EEX85GWSE0YL,i_B00008J2XQ,1361577600,5.0
u_A6YEAHCVOHKWM,i_B0054MSBZA,1361577600,5.0
u_A1DEKFIMD9Q3UO,i_B001RMP7M6,1361577600,5.0
u_A33Y8C4818EJL0,i_B007A592HU,1361577600,5.0
u_A12LN1UTGCPU4R,i_B003Y04OK0,1361577600,5.0
u_A1Y4Y0MMSFNJWT,i_B002DMK0EE,1361577600,4.0
u_A1121T1I50825Z,i_B0058L24O6,1361577600,5.0
u_A1L7R2764ED46Y,i_B000AO2NXS,1361577600,5.0
u_A14HLTBGQJZBA6,i_B00239YCXM,1361577600,5.0
u_A2O952LCMLPDX8,i_B004LXJU5I,1361577600,5.0
u_A2Q1ZR7K96CCKX,i_B0076H8R8C,1361577600,5.0
u_A2O952LCMLPDX8,i_B001LTVF7G,1361577600,5.0
u_AA1JJNJ5VYI97,i_B00AUV9GH2,1361577600,5.0
u_A2YLSEQM2CCKUC,i_B005EM5DT2,1361577600,4.0
u_AJEGMYY1UYQ1E,i_B004TSF8R4,1361577600,5.0
u_A34BZM6S9L7QI4,i_B001F0R25A,1361577600,5.0
u_A1C92SAQFUBJSZ,i_B004YBW5T0,1361577600,5.0
u_A3SDXX0IE7T2BD,i_B001T8MN16,1361577600,3.0
u_A3FWVV13DJELLV,i_B000YZLP4Q,1361577600,4.0
u_ATJZ2IBUD9NML,i_B004JK28GG,1361577600,5.0
u_A1QBOC76MIOJYP,i_B007A592HU,1361577600,5.0
u_AD2NDIS55DTFL,i_B003Y04OK0,1361577600,5.0
u_A1IM4D3R61A2K0,i_B000AO2NXS,1361577600,5.0
u_A391AMUW19SLP,i_B008U12YV4,1361577600,5.0
u_A1QODBWBN5U9YE,i_B0041K91FK,1361577600,5.0
u_A2X3L31KCXBHCL,i_B00535OW6A,1361577600,4.0
u_A339AFX8OG0WZR,i_B005EHHWPA,1361577600,5.0
u_A2HPVNZZF15W93,i_B005TI7LD2,1361577600,3.0
u_A1Z66KHEXSF3L5,i_B000056I89,1361577600,5.0
u_ASE0G6I3ZC0QB,i_B003UTRNXK,1361577600,5.0
u_A6YEAHCVOHKWM,i_B0081E6YRK,1361577600,4.0
u_A35XCDCJI7WT4L,i_B00027DMI8,1361577600,5.0
u_A1H1PD5UF5U5Q8,i_B0046NPH0K,1361577600,3.0
u_A3KWC9JLXC4TB6,i_B0061RAHG8,1361577600,5.0
u_AICMB7BPY5B9F,i_B007MJVY02,1361577600,2.0
u_ATLO3YXU2BC16,i_B0095BWFTY,1361577600,5.0
u_A25APF7Z53DXSB,i_B002KMXO36,1361577600,5.0
u_A6YEAHCVOHKWM,i_B0081E6YX4,1361577600,3.0
u_AAREGDM3FULZW,i_B0001ZYLAO,1361577600,5.0
u_A29ZR9V8IDBXOD,i_B00027DMI8,1361577600,5.0
u_A25APF7Z53DXSB,i_B006AU1XAA,1361577600,5.0
u_A1NUW3ZOGDSYZJ,i_B004RGSGV8,1361577600,1.0
u_A2NCWLAWOVCKF7,i_B005TI7LD2,1361577600,1.0
u_A1DA5GV3UQC7JL,i_B00150LT40,1361577600,5.0
u_A64VV64H3KKYQ,i_B003GDK6F2,1361577600,5.0
u_A1S2D9VNSYPEY8,i_B000C1Z4LW,1361577600,4.0
u_A6XVHP7FVR3DH,i_B002UL10HO,1361577600,5.0
u_A1CKCGZIHFBUR1,i_B005MF19XU,1361577600,5.0
u_A3ALI780VSDRU7,i_B0019IC2N0,1361577600,5.0
u_A1CKCGZIHFBUR1,i_B001PUR1GK,1361577600,5.0
u_A3EN1BBHJ7MU9X,i_B007TQBGCY,1361577600,3.0
u_A1UBXJQ4Y434G1,i_B005FYJB92,1361577600,2.0
u_A34CSXOGVYF94S,i_B0020122ZS,1361577600,5.0
u_A6XVHP7FVR3DH,i_B005593XAA,1361577600,3.0
u_ANQA7LU5WNA53,i_B000YT5NIG,1361577600,5.0
u_A6XVHP7FVR3DH,i_B002UL5ZKC,1361577600,5.0
u_ATLO3YXU2BC16,i_B0020122ZS,1361577600,5.0
u_A1Z66KHEXSF3L5,i_B004S2G4FG,1361577600,1.0
u_A1QBOC76MIOJYP,i_B0072XT8BA,1361577600,3.0
u_A2O952LCMLPDX8,i_B004N2EYY4,1361577600,5.0
u_A16WPA6JV83YXT,i_B005F2AD3W,1361577600,4.0
u_A2PSIP48R289X0,i_B000052YOR,1361577600,4.0
u_A6YEAHCVOHKWM,i_B009I0KVOI,1361577600,4.0
u_A1QBOC76MIOJYP,i_B004VMGTY4,1361577600,5.0
u_ANQA7LU5WNA53,i_B0013CSGBE,1361577600,5.0
u_A6XVHP7FVR3DH,i_B002RXW5BA,1361577600,1.0
u_A1EF35ICOB7TTY,i_B001Q854GK,1361577600,2.0
u_A3J5PYN7BIJ31J,i_B0001EKYL0,1361577600,1.0
u_A1NUW3ZOGDSYZJ,i_B005GQ6IPY,1361577600,2.0
u_A5YVEBCVW6OT3,i_B002VBRPZO,1361577600,5.0
u_A1FMVA1Q358F3J,i_B0002RI2PG,1361577600,1.0
u_A2HPVNZZF15W93,i_B00AE07BC6,1361577600,4.0
u_A1TB1MDGPMSAF5,i_B00ARX8GGA,1361577600,5.0
u_A2H7W53QFH5BSQ,i_B000OD31WW,1361577600,5.0
u_A26OSKSAA7R0JK,i_B000GDDKIU,1361577600,4.0
u_A21936E2ZRY72J,i_B004M3JI72,1361577600,5.0
u_A3FWVV13DJELLV,i_B001T8MN16,1361577600,4.0
u_A3VBVJN040HZZM,i_B009YCJVNW,1361577600,3.0
u_A34O6TTUA6UWOU,i_B002DOO1VA,1361577600,1.0
u_A1R9XZVXTTAAX7,i_B004Y9GY44,1361577600,5.0
u_A2QAW3QGFAMGD4,i_B0036BI56G,1361577600,3.0
u_A1D6DFC3AGV3JZ,i_B0098JU8T2,1361577600,5.0
u_A6XVHP7FVR3DH,i_B0058L24O6,1361577600,2.0
u_A12B203CDL7ZOA,i_B001KYPZRS,1361577600,5.0
u_A2F0SJ0XNROB8F,i_B0014UCJPE,1361577600,5.0
u_A2H7W53QFH5BSQ,i_B003SSTKHU,1361577600,5.0
u_A34BZM6S9L7QI4,i_B000OV3ZDO,1361577600,4.0
u_A1QODBWBN5U9YE,i_B000BKLBES,1361577600,3.0
u_A1Z66KHEXSF3L5,i_B0011EO7WQ,1361577600,4.0
u_A2FEM4XI55SY0W,i_B0009EILKS,1361577600,4.0
u_A1Z66KHEXSF3L5,i_B001OMI93S,1361577600,1.0
u_A2EBROCMXYX9UM,i_B003VPTA2U,1361577600,4.0
u_A110OOYMFXQPDA,i_B000NQ0EHU,1361664000,5.0
u_A1W6S8Y93GZT74,i_B001TP0A8M,1361664000,5.0
u_AWPODHOB4GFWL,i_B004MBJKRC,1361664000,5.0
u_A2RPXD7PB9HNUR,i_B001U8L104,1361664000,5.0
u_A3CG23C5I9DK,i_B002CSOYIC,1361664000,5.0
u_A2YKWYC3WQJX5J,i_B000YZGPKU,1361664000,5.0
u_A3A9ZCDC6RI4PR,i_B000CNTT9I,1361664000,5.0
u_A3PEOF0GX4EN38,i_B00AE07EIM,1361664000,5.0
u_A3RZBKI5PDO1WA,i_B0069FDR96,1361664000,3.0
u_A2VDXLMCECB039,i_B008BS9Z8G,1361664000,5.0
u_AG3G6Z8MA7KT6,i_B000TAE0RK,1361664000,5.0
u_AWPODHOB4GFWL,i_B004N7DQHA,1361664000,5.0
u_A4BNJSZVARL5W,i_B00AE07CTI,1361664000,5.0
u_A22PKZZK5DSONS,i_B0009RFB76,1361664000,3.0
u_AGEKVD8JPZQMT,i_B00A0IWRU8,1361664000,3.0
u_A1NJPOO5OKCG1R,i_B00099Z2OQ,1361664000,5.0
u_A3RZBKI5PDO1WA,i_B0058UY9FY,1361664000,5.0
u_A3V89N2RFHV734,i_B000EZOC1O,1361664000,5.0
u_ADS5APY1NKTL4,i_B001ECQ4YO,1361664000,5.0
u_A1W6S8Y93GZT74,i_B004OE9RO8,1361664000,5.0
u_A22KL4WOK6GTW2,i_B005TI7NQW,1361664000,3.0
u_AGEKVD8JPZQMT,i_B00AE07B9O,1361664000,3.0
u_A3VEIOJ0B3VVPW,i_B006I33WQM,1361664000,5.0
u_A14GS4919RSRTU,i_B003VMZTCI,1361664000,4.0
u_A3F9WGHPRWTRR6,i_B0000537SD,1361664000,2.0
u_A110OOYMFXQPDA,i_B003I5SC22,1361664000,5.0
u_A1I6U5AQAT3ZG9,i_B009VGNYFM,1361664000,5.0
u_AWPODHOB4GFWL,i_B004MTF3KC,1361664000,5.0
u_A2V92F5R7MLCVI,i_B00A0IWT9C,1361664000,4.0
u_A3FF7FWPNHE8NV,i_B00A1Y177A,1361664000,5.0
u_A266BFIUYON37V,i_B000ULRBSI,1361664000,2.0
u_A3TX58JY0EZBPC,i_B005F2AD3W,1361664000,3.0
u_A1NJPOO5OKCG1R,i_B0046VIGPU,1361664000,5.0
u_A160VWZVLL6O8G,i_B00099E8ZA,1361664000,5.0
u_A2ILV6IPPW6W7I,i_B000KOHRX4,1361664000,3.0
u_A1QX8FE290CRYP,i_B0007W1R58,1361664000,5.0
u_ALG5BFZ9C9J4G,i_B00021EA9Y,1361664000,1.0
u_A110OOYMFXQPDA,i_B000RMPOYI,1361664000,5.0
u_A1W6S8Y93GZT74,i_B004YJ9G6C,1361664000,5.0
u_A1W6S8Y93GZT74,i_B000PHRIQM,1361664000,5.0
u_AIJOWDGJLSFWS,i_B004DIUX16,1361664000,5.0
u_A2S6QCNNN8AK91,i_B005EII0QO,1361664000,5.0
u_A2EMSJ3KAXANWG,i_B000PQGYOU,1361664000,3.0
u_A2V92F5R7MLCVI,i_B00A0IWTDI,1361664000,5.0
u_A3713GUZVTPGQ4,i_B004LUZ956,1361664000,5.0
u_A110OOYMFXQPDA,i_B000A3XI4M,1361664000,5.0
u_A160VWZVLL6O8G,i_B0011DGH0C,1361664000,4.0
u_A1A7XUSIE02KAR,i_B005BUG8MS,1361664000,5.0
u_A1I6U5AQAT3ZG9,i_B00A0IWRRG,1361664000,4.0
u_A3CG23C5I9DK,i_B003RW2K0G,1361664000,5.0
u_AQXHC3TZRJ6N9,i_B0030HMQTS,1361664000,4.0
u_A1W6S8Y93GZT74,i_B003SQXHP8,1361664000,5.0
u_AGEKVD8JPZQMT,i_B00A0IWRRG,1361664000,3.0
u_A3DV76YWQD74AO,i_B000R87B1Q,1361664000,5.0
u_A230Q74IVSK6NU,i_B004DJUCBQ,1361664000,5.0
u_A1W6S8Y93GZT74,i_B000SRVRAM,1361664000,4.0
u_A2PXVMF9DH8NDZ,i_B005D0WXPC,1361664000,1.0
u_AJ5586P0YFU9E,i_B00139XON2,1361664000,4.0
u_A13IIPSGKZZTFP,i_B004NCFOZM,1361664000,5.0
u_A3IGNP3MA9XWXH,i_B0013CSGBE,1361664000,5.0
u_A9TVKEWO5SLLO,i_B003QKL5YQ,1361664000,5.0
u_A160VWZVLL6O8G,i_B004LGX7XG,1361664000,2.0
u_A1I6U5AQAT3ZG9,i_B000YZGP4G,1361664000,3.0
u_A1AHQWSMQ9RZYZ,i_B0076UIVA8,1361664000,5.0
u_A2QDOJFFLFGF18,i_B0072XRJ20,1361664000,4.0
u_A17V9XL4CWTQ6G,i_B004MBJKRC,1361664000,5.0
u_A3IGNP3MA9XWXH,i_B0092SVTGA,1361664000,5.0
u_A2XGFPVV6P815H,i_B009XRFA88,1361664000,5.0
u_A31RULW0KNYJ5H,i_B00AE07BC6,1361664000,4.0
u_A30DNFEWVOP5YA,i_B0000537SD,1361664000,5.0
u_A1AXFZDWZM5GYJ,i_B004D8T7F4,1361664000,1.0
u_A2TW258U9067GW,i_B00A7H8ECW,1361664000,5.0
u_AQXHC3TZRJ6N9,i_B0018QE47K,1361664000,5.0
u_A1QX8FE290CRYP,i_B001E96P0U,1361664000,5.0
u_A2QDOJFFLFGF18,i_B00A0IWT9C,1361664000,5.0
u_A1Q7A78VSQ5GQ4,i_B000YZGPKU,1361664000,5.0
u_A13LQFHBEWQBE6,i_B000UVZU1S,1361664000,5.0
u_A1R9XZVXTTAAX7,i_B0007W1R58,1361664000,3.0
u_A3RZBKI5PDO1WA,i_B008G95K70,1361664000,5.0
u_A1W6S8Y93GZT74,i_B005P0QN56,1361664000,5.0
u_A110OOYMFXQPDA,i_B000LUX3VC,1361664000,5.0
u_A110OOYMFXQPDA,i_B001CYC4EI,1361664000,3.0
u_A1QX8FE290CRYP,i_B000EBZ7XK,1361664000,2.0
u_AESUXU5AHWEFP,i_B0013OXGNU,1361664000,4.0
u_A31RULW0KNYJ5H,i_B009XRF9M0,1361664000,4.0
u_A31RULW0KNYJ5H,i_B000AO2NXS,1361664000,3.0
u_A1W6S8Y93GZT74,i_B002UL5ZKC,1361664000,5.0
u_A3O7VC2HJ35XRY,i_B008U1Q4DI,1361664000,5.0
u_A24OVLPXPGS1V3,i_B00547H5U2,1361664000,5.0
u_A30J6HM62M6RCS,i_B004HYMJRC,1361664000,5.0
u_A2PAQWQIHIB30T,i_B0020JESMU,1361664000,5.0
u_A358PJBQTBRE28,i_B004R6CAGU,1361664000,5.0
u_AYPLK04PQAKSW,i_B000GIL1UE,1361664000,5.0
u_A3F9WGHPRWTRR6,i_B004R6HIR6,1361664000,3.0
u_AMN4MR130044M,i_B0049MA6RC,1361664000,4.0
u_A3PEOF0GX4EN38,i_B00AE07CT8,1361664000,1.0
u_A1ONNJEEEVY14X,i_B005JRGJ2M,1361664000,4.0
u_A3F9WGHPRWTRR6,i_B000OLE7V8,1361664000,1.0
u_A110OOYMFXQPDA,i_B001KYGV94,1361664000,5.0
u_A2XGFPVV6P815H,i_B009XRF9M0,1361664000,5.0
u_A21K28EQ023UUU,i_B000WYZ9Q4,1361664000,2.0
u_A27O5ZUFAEWT9L,i_B0095BWFTY,1361664000,3.0
u_A13LQFHBEWQBE6,i_B008YRZA24,1361664000,5.0
u_A1I6U5AQAT3ZG9,i_B00A0IWSN4,1361664000,5.0
u_AQXHC3TZRJ6N9,i_B003ZX32ZO,1361664000,5.0
u_A1PAGHECG401K1,i_B005TI7NPI,1361664000,4.0
u_A2PAQWQIHIB30T,i_B0009P4PZC,1361664000,3.0
u_AUC09XJZ715YD,i_B008MCH5J2,1361664000,5.0
u_A233HU0KM5YAJ0,i_B0034E4YEC,1361664000,5.0
u_AGA7LFNS3YUXC,i_B00A46OKFG,1361664000,3.0
u_A1RQ8720TPOHJV,i_B003BR4LBS,1361664000,5.0
u_A1K6BQIIYFL6CF,i_B00006FRW7,1361664000,4.0
u_A1TYFYXVNSFZQF,i_B001YTD3BE,1361664000,5.0
u_A15ED90V5GEAV5,i_B006ZAPMT8,1361664000,4.0
u_A1DA5GV3UQC7JL,i_B005JQQKXQ,1361664000,5.0
u_AYPLK04PQAKSW,i_B005HIH7YM,1361664000,2.0
u_A3BFDEBT5IV4UN,i_B005TI7LD2,1361664000,4.0
u_A1QS8MYNL0KQBB,i_B003ZYM7EA,1361664000,3.0
u_A1NJPOO5OKCG1R,i_B002HHPTBO,1361664000,4.0
u_A2XN4KMQJK2NN4,i_B005IJTKFY,1361664000,4.0
u_A1QS8MYNL0KQBB,i_B001P1ZC9M,1361664000,4.0
u_A1JIGJI2WMXUE5,i_B005KCAGEI,1361664000,2.0
u_A160VWZVLL6O8G,i_B0073ZAZRI,1361664000,5.0
u_AE2PHZIFBGV52,i_B0000531GV,1361664000,5.0
u_AI5EIS34J73QB,i_B007IVW5M0,1361664000,2.0
u_A23KDA686N6T4Y,i_B006MRM2TW,1361664000,3.0
u_AJGOKX5AU6DTW,i_B00011QVHO,1361664000,2.0
u_A1W6S8Y93GZT74,i_B007XA49O8,1361664000,5.0
u_A1W6S8Y93GZT74,i_B000H3I3Y0,1361664000,5.0
u_A1I6U5AQAT3ZG9,i_B005TI7L7I,1361664000,3.0
u_A34ATJR9KFIXL9,i_B000Z91JAQ,1361664000,5.0
u_ATDDY8C6HY4HM,i_B007RTR89S,1361664000,1.0
u_A30J6HM62M6RCS,i_B0002Z8QG8,1361664000,5.0
u_AGEKVD8JPZQMT,i_B0020122ZS,1361664000,4.0
u_A110OOYMFXQPDA,i_B001V9OWNU,1361664000,4.0
u_AGEKVD8JPZQMT,i_B00A0IWTEW,1361664000,3.0
u_A1WKEAS58297E5,i_B0020122ZS,1361664000,5.0
u_A1QX8FE290CRYP,i_B0000CC64W,1361664000,4.0
u_A110OOYMFXQPDA,i_B003COAFPQ,1361664000,4.0
u_A1W6S8Y93GZT74,i_B001E0VBDK,1361664000,5.0
u_A39PLSCDXOUHZY,i_B0044XXO84,1361664000,4.0
u_A110OOYMFXQPDA,i_B005IUGRBI,1361664000,5.0
u_AA24WCV1QCKIO,i_B003UVLO7E,1361664000,5.0
u_A12CD4H6Y6N6YO,i_B004A7VG70,1361664000,2.0
u_AVN96N0FJSS4M,i_B0002JKQ8K,1361664000,5.0
u_A3F9WGHPRWTRR6,i_B005TI7LHS,1361664000,1.0
u_A1I6U5AQAT3ZG9,i_B008VSYO5A,1361664000,5.0
u_A1I6U5AQAT3ZG9,i_B000AO2NXS,1361664000,4.0
u_A259W8AGBOT0G4,i_B0052D4EIE,1361664000,5.0
u_A5YVEBCVW6OT3,i_B008C130XS,1361664000,3.0
u_A1W6S8Y93GZT74,i_B002UL35IQ,1361664000,5.0
u_A44OY8EFDM4IP,i_B0084A5PSK,1361664000,3.0
u_A3SUOIG561KJ5H,i_B0006ZHK7A,1361664000,5.0
u_A1ZB1DSTVKK2SN,i_B004Z40048,1361664000,4.0
u_A189TGM0ABCXVP,i_B002HWS7RM,1361664000,5.0
u_A1I6U5AQAT3ZG9,i_B00A0IWSIO,1361664000,5.0
u_A1QX8FE290CRYP,i_B001E96P1E,1361664000,5.0
u_A110OOYMFXQPDA,i_B001MP0QEW,1361664000,4.0
u_A39EZGVE8HIESM,i_B0094G3M6A,1361664000,5.0
u_AYPLK04PQAKSW,i_B003KUD702,1361664000,4.0
u_AESUXU5AHWEFP,i_B0001ZYLAO,1361664000,4.0
u_A3A9ZCDC6RI4PR,i_B003KUD702,1361664000,2.0
u_A1IZUNOCSVLU4V,i_B003FS3L9G,1361664000,5.0
u_A1I6U5AQAT3ZG9,i_B00604MSSC,1361664000,5.0
u_AGEKVD8JPZQMT,i_B00604MSSC,1361664000,4.0
u_AT0FT5K46Q58F,i_B00008PC1O,1361664000,5.0
u_A3RZBKI5PDO1WA,i_B004JLGC6M,1361664000,5.0
u_A22KL4WOK6GTW2,i_B0094C5C3A,1361664000,5.0
u_A1R9XZVXTTAAX7,i_B004UDQ6GK,1361664000,5.0
u_A1NJPOO5OKCG1R,i_B002L6NZHG,1361664000,5.0
u_A367YF0EJSHVM3,i_B006NYDBKI,1361664000,1.0
u_A160VWZVLL6O8G,i_B001ET78BU,1361664000,4.0
u_A2RPXD7PB9HNUR,i_B000TUQWDA,1361664000,3.0
u_A2DY7OEXXTWC6Y,i_B00AA176CE,1361664000,1.0
u_AYPLK04PQAKSW,i_B007HOCQVS,1361664000,5.0
u_A31RULW0KNYJ5H,i_B00AE07FXQ,1361664000,5.0
u_A1K6BQIIYFL6CF,i_B000052YJM,1361664000,4.0
u_AGEKVD8JPZQMT,i_B000AO2NXS,1361664000,5.0
u_A10N19OL0CKYDV,i_B0001TQ9WI,1361664000,5.0
u_A358PJBQTBRE28,i_B008XCNJ0K,1361664000,5.0
u_A3IGNP3MA9XWXH,i_B006JZ0IRA,1361664000,5.0
u_A3713GUZVTPGQ4,i_B003Q33LJ0,1361664000,5.0
u_A3A7Y3TSPPZU9T,i_B000AO2NXS,1361664000,5.0
u_A1I6U5AQAT3ZG9,i_B00A0IWRT4,1361664000,4.0
u_A3JCWGHCVC2ZNF,i_B0096OBH4Y,1361664000,4.0
u_A21K28EQ023UUU,i_B00142DXVG,1361664000,5.0
u_A1I6U5AQAT3ZG9,i_B00AE07FXQ,1361664000,4.0
u_A2I27S48Y59RH0,i_B000VPPUEA,1361664000,5.0
u_A3LXB8SQ4NJ72I,i_B004243WRS,1361664000,4.0
u_A3DV76YWQD74AO,i_B0002YE8WA,1361664000,5.0
u_A3IGNP3MA9XWXH,i_B002DP19ZU,1361664000,4.0
u_A31RULW0KNYJ5H,i_B00AAJTDLI,1361664000,4.0
u_AJEGMYY1UYQ1E,i_B004ITB3IW,1361664000,5.0
u_A4BNJSZVARL5W,i_B00AAJTDLI,1361664000,5.0
u_AO4KJPY9BMJQL,i_B003ZTVDBS,1361664000,5.0
u_A233HU0KM5YAJ0,i_B001BHNHAG,1361664000,5.0
u_A2Q124J8QC23AJ,i_B001KYVLSU,1361664000,5.0
u_A2Y468GF6E1S7Q,i_B001MA0QY2,1361664000,2.0
u_A34CSXOGVYF94S,i_B00A0IWT9C,1361664000,5.0
u_A2Q124J8QC23AJ,i_B0012KCRMQ,1361664000,1.0
u_A160VWZVLL6O8G,i_B003Q33LJ0,1361664000,2.0
u_A13LQFHBEWQBE6,i_B001WW8NFY,1361664000,3.0
u_A110OOYMFXQPDA,i_B0011DUE9C,1361664000,5.0
u_A233HU0KM5YAJ0,i_B007ZR2RIE,1361664000,5.0
u_A1Q7A78VSQ5GQ4,i_B0072XRJ20,1361664000,5.0
u_A1W6S8Y93GZT74,i_B00198ZOU8,1361664000,5.0
u_A1NJPOO5OKCG1R,i_B0011294XU,1361664000,3.0
u_A189TGM0ABCXVP,i_B006X2IMGS,1361664000,4.0
u_A13IIPSGKZZTFP,i_B003GDK6F2,1361664000,5.0
u_A262XCRSU4FMH7,i_B000H88Q9M,1361664000,5.0
u_A24OVLPXPGS1V3,i_B006RFZ9IK,1361664000,5.0
u_A24ZV048V7J0MT,i_B0095CQOE0,1361664000,4.0
u_A1FUBAVKPG4ELM,i_B004BHAJAE,1361664000,5.0
u_A3CTOYWB73TMM0,i_B000XVDNCI,1361664000,5.0
u_AWPODHOB4GFWL,i_B004GIM68G,1361664000,5.0
u_A1MW6NDEBC36AQ,i_B004Y4HX58,1361664000,5.0
u_A1W6S8Y93GZT74,i_B001HKR36G,1361664000,5.0
u_A22KL4WOK6GTW2,i_B00A0J09G6,1361664000,5.0
u_A3CTOYWB73TMM0,i_B000P22TIY,1361664000,5.0
u_A31BINYKLSTS06,i_B001ARUX8G,1361664000,4.0
u_A3TX58JY0EZBPC,i_B00AVUDDC6,1361664000,5.0
u_AJ5586P0YFU9E,i_B000Q8PV96,1361664000,5.0
u_A1W6S8Y93GZT74,i_B002UL53FO,1361664000,5.0
u_A14GS4919RSRTU,i_B00469CIMO,1361664000,3.0
u_A233HU0KM5YAJ0,i_B000NGH3X8,1361664000,5.0
u_A2PAQWQIHIB30T,i_B0018DAUKI,1361664000,5.0
u_A24E8FQDHVACWP,i_B008DUCG7E,1361664000,4.0
u_A110OOYMFXQPDA,i_B001699TI8,1361664000,5.0
u_A233HU0KM5YAJ0,i_B000O3GQ1A,1361664000,5.0
u_AA24WCV1QCKIO,i_B003V265QW,1361664000,4.0
u_A160VWZVLL6O8G,i_B000BVCSP8,1361664000,5.0
u_AMN4MR130044M,i_B008U1Q4DI,1361664000,5.0
u_AIBDCIWC061A,i_B0037ZH2T2,1361664000,4.0
u_AHRKNAVOFIQG0,i_B004BPVF7W,1361664000,5.0
u_A3CG23C5I9DK,i_B001FBCLS2,1361664000,5.0
u_A1SB9BNNGKNX2Z,i_B005TI7NQ2,1361750400,5.0
u_A2O7XT1RIQS09Y,i_B004KZF7GS,1361750400,4.0
u_AHUT55E980RDR,i_B000YZJMHS,1361750400,3.0
u_A35PBTOYQKRI0P,i_B0046MI3SO,1361750400,5.0
u_A3BSJ3J674PB2K,i_B0081E6YRK,1361750400,5.0
u_A31RULW0KNYJ5H,i_B00AE07BDU,1361750400,5.0
u_A2WY3VRUDV40LT,i_B009JKDCEI,1361750400,5.0
u_A2TBAUW2W7J538,i_B0072XUY7W,1361750400,4.0
u_AN0VWI73UXPWK,i_B0009F3R7E,1361750400,5.0
u_A1S5K0O8Z8UMIF,i_B005EII0QO,1361750400,5.0
u_A190J9MAAVHA8D,i_B005H955YK,1361750400,5.0
u_A3G007LQX6KGOD,i_B009XRF9M0,1361750400,5.0
u_A1VRLUR3JNUSPM,i_B005GHP5UC,1361750400,2.0
u_A3RVJXQRG9BV5Z,i_B0012NIU2E,1361750400,5.0
u_A1IU2NHZ0ANUSJ,i_B000NSTX20,1361750400,4.0
u_A2TPSSYN0MXKEW,i_B0092MCQH2,1361750400,5.0
u_A2S5TL6LVIHYNS,i_B002PBCABY,1361750400,4.0
u_A37QLYQHB1Q2IY,i_B0000AJ3PU,1361750400,5.0
u_A16Z2OECAUX8Z4,i_B005TI7LD2,1361750400,4.0
u_A21KPAMFG12KYR,i_B00016XJ4M,1361750400,5.0
u_A3D9V8IXRN4PIT,i_B002MZ8BK2,1361750400,5.0
u_A1433NBG6QPR1D,i_B00AZ73YSS,1361750400,5.0
u_A2T006AT1GONGJ,i_B008DF54K0,1361750400,5.0
u_A29313797NGT9L,i_B000ODNSR0,1361750400,4.0
u_A2UIAW0X0S94HL,i_B0019QQ13Y,1361750400,5.0
u_A1D4X245AJV36Y,i_B001E96MZ8,1361750400,4.0
u_A2UDUKAPDQA3N4,i_B00164DUY2,1361750400,5.0
u_A1M04H40ZVGWVG,i_B008MP481M,1361750400,4.0
u_A2HQ8RTAJYEUJO,i_B001ECQ4YO,1361750400,5.0
u_A3CT8FPJPE72ZS,i_B004SXTF38,1361750400,5.0
u_A2R6KWG08Y7PVO,i_B004M3B3ZC,1361750400,3.0
u_A3ODP9PJMK83RM,i_B008VYF6B0,1361750400,4.0
u_AHUT55E980RDR,i_B000YZGP4G,1361750400,3.0
u_A1DJQXFSNIFF9G,i_B000GDF48Y,1361750400,5.0
u_A24U6WGBZ4P74W,i_B00AE07BDU,1361750400,5.0
u_A2R1HUYHXV7H18,i_B00AE07CT8,1361750400,3.0
u_A387F7HBNQIY5J,i_B00AE07JJ6,1361750400,5.0
u_A158CH42BGFN68,i_B002TYBGUS,1361750400,5.0
u_AMFMVWHYF2Q6T,i_B000YT4TYK,1361750400,5.0
u_A1VJ4AT3XQ6S8J,i_B004OHQR1Q,1361750400,5.0
u_AKMEY1BSHSDG7,i_B0038T17WK,1361750400,5.0
u_AOZFQAPPLMVOB,i_B006E3STSM,1361750400,5.0
u_A2KBFB6A2D7PNO,i_B009CUYUVY,1361750400,4.0
u_A2UIAW0X0S94HL,i_B001DOA73C,1361750400,4.0
u_A2R6KWG08Y7PVO,i_B007RTR9G0,1361750400,5.0
u_A1WJ2RNEQSHSU8,i_B008X9KKSM,1361750400,5.0
u_A2NPXTU9EH6GKR,i_B0000536P4,1361750400,5.0
u_A3DSPQHO4NOSBB,i_B007TLJP2W,1361750400,5.0
u_A3MUSWDCTZINQZ,i_B000AO2NXS,1361750400,5.0
u_A1PI8VBCXXSGC7,i_B005HO0A1I,1361750400,5.0
